email,password,type,status,role,token
suspendedMember111@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjExLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMxLCJleHAiOjQ5MzUwODY1MzF9._rVi0qUdr4DOn4Wzb_OOE_-5Ps8-oPpZIqo-TdpKWbo
suspendedMember112@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjEyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMxLCJleHAiOjQ5MzUwODY1MzF9.-7_AemU7HCeDkkQMZYFzCJnYhf2VhEqXUxbjp8tyuWY
suspendedMember113@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjEzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMxLCJleHAiOjQ5MzUwODY1MzF9.WWDFkFWmpFB586xibafLSY0pN8nh1zIQPJ6urZNJwoQ
suspendedMember114@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMxLCJleHAiOjQ5MzUwODY1MzF9.7lFCHxhoP0ebbEEUqb95wMGiFktHWhS8IZbHIG77omA
suspendedMember115@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.MAalKMbQhyf7DmsjPglqNMUuZ9YRgTthWdkwT_Ssv7w
suspendedMember116@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.pvLyoGGXEejHevdYDz1wz8R6DvvCcQYHSGcNftnmXdU
suspendedMember117@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.ug7a6rqdDpToqth0jAeIUFN69WRq86B5Ld4ptoePZss
suspendedMember118@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.CmJCKToLhbO88evO6PUyqQ-CPps_ojVCYRjCoJj6JK8
suspendedMember119@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MTkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjE5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.dY1sVmrg8Xz-T0zQejPmdvOAdtWlkwzG1RSa9WfC22g
suspendedMember120@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjIwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.lenLQo0em72PCxvE-hxox0qS4I88IS0CRbUhKDlocrE
suspendedMember121@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjIxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9._TLJ5JLSdnEgrrD9oIwazQKPWSfWT50ap9V1YNVUyTc
suspendedMember122@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjIyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.jRa553Gi7FrDXxGYQ59mTCpknWjytrwcl8QaTRc66_A
suspendedMember123@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjIzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.Ox3rUcwE5D2jbYFECML25Co4CcqpLPF_eMbPZIAh6xY
suspendedMember124@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.vaRH71Wk221cjlT-qoQT-r7WXZnkw7x2ogOvh2HbsM0
suspendedMember125@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMyLCJleHAiOjQ5MzUwODY1MzJ9.MRDUSvFrGLV5DCF2pMnoumvaxQfa8i1aSzXkP4j64Is
suspendedMember126@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.xfL13NBg5lhyqbDt-FwW4g23com0gdWRtM7CoDutSjs
suspendedMember127@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.2CK4snPiw86_cMnRCl6zuuI4JrO7-rSwOR293kydhoo
suspendedMember128@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.XcBga6Eadc5i4Q9_MhTMfbHvndp_oO1pfKqYZRj9tIk
suspendedMember129@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MjkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjI5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.0WP7Qait1WyUpJz489iGWfw24UWB8Fg-3rALRu9Qtqk
suspendedMember130@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjMwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.YGOZckOytpjnJ1mbAt4Q16UCvraYOhE-09fy_UiBmqA
suspendedMember131@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjMxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.GnlZnyJ-zY0Q1fgIYJFhIAQQYs47lqYSCUuTWhsLUUI
suspendedMember132@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjMyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9._DRYQIDpGuFE-CHKxSjbRcDgIG0WqPtZdcXYmI2Lv5k
suspendedMember133@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjMzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.mMxD6DbM_qgCOpQZSeF0sgy7UPV_5fMwjBI2tbLYb8s
suspendedMember134@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.z-zEsw-fnnBeZ3HTfAi_krHMMEFILbLkKagtW-WnU1s
suspendedMember135@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTMzLCJleHAiOjQ5MzUwODY1MzN9.Ii1K2A8bjol0vE4TKRf_4bphZtNKFeclqTuVG3HTLnM
suspendedMember136@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.8lqrVCqa6AFs3mqdwLie1jg-j_tceKSlmeVbnDeVazM
suspendedMember137@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.V6brjKn7ZQc-d0uATtA1qGl-FbVY9936ipF5oZmG1Zk
suspendedMember138@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.XUVG5WeNbX-73eCy98ku9N1zDDI1ayUbfyd0lzKjOVs
suspendedMember139@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MzkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjM5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.LfDa-yzqDOJuz7H-Vtz70aqcpVArQLtoztNaxlGkzhw
suspendedMember140@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.fAMOHTx5tKw0PyQgJDAEBXXJRH57LzSf41Nti5evN7M
suspendedMember141@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.bunso6O38AAilOE8PwtcYO8mKLC9vyMUuhcrEfxy3Z4
suspendedMember142@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.E1QqG22gGrkX7896GPyvzOXDXKNYRDTxf3IvWnccMwU
suspendedMember143@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.bngg5Ra_Ot3Tf24v5OemRxOOhN_KdqnGP7flzUzgaVU
suspendedMember144@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.HJXNJ9ddyEc68m3GBMaqDmhvBYfvIlVxaWZ5MDEwVTU
suspendedMember145@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM0LCJleHAiOjQ5MzUwODY1MzR9.C96f9RvtGDREULLDdHpoB1_OtsgW3iBrWcK-1n3ecRQ
suspendedMember146@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.T8S0i5m9pN2dKHBnFCUNTuu6yoEv_GGYGrHCwlKjLzg
suspendedMember147@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.XxJtIWebIgNVz8IdJYlORP-nCToKvl3ZEQxDG0p7rXE
suspendedMember148@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.K_Tqxy89nSsqbghBnu40FTx7UnUROFAOgrrBN_X-3SI
suspendedMember149@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NDkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjQ5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.BAHcRPQgwTdWiKybMwU4NVuUjEiIzTE7JfLBVFSvbTM
suspendedMember150@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjUwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.G70OVa5C64l__SWJ2_EJWRiTsG00T14eePUjoGz8OW8
suspendedMember151@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjUxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.ERoJ5BxR8ZdbCLXhLH8qKLwbMSNbMfUgJV0Rhwf5JKw
suspendedMember152@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjUyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.RmzIS8mgo7A0qRa6k7Gvr-POBdVL1_4WTCMUWVZZJhE
suspendedMember153@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjUzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.h9szu4G915i1UP7TR1FuYIFZoATyDqPU-LPYcNTxSKE
suspendedMember154@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjU0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.yA_-yLP5vkTFQ5kDZnhbfWd0_RU4bjq1TwGB7NJ_a7Y
suspendedMember155@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjU1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.0DFkK4Nom046QhQrVi8FPjZ0adG96nzhR3MNBVQ4NmU
suspendedMember156@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NTYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NjU2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTM1LCJleHAiOjQ5MzUwODY1MzV9.xBVA8l8SSyIH3oHMqcN4X20H_GayTPgujT2C_-6sX70
